Area Code,Year Code,Value
160,1979,409
160,1980,266
160,1981,250
160,1982,250
160,1983,260
160,1984,270
160,1985,270
160,1986,270
160,1987,350
160,1988,350
160,1989,350
160,1990,110
160,1991,103
160,1992,103
160,1993,103
160,1994,103
160,1995,102
160,1996,102
160,1997,104
160,1998,104
160,1999,105
160,2000,105
160,2001,105
160,2002,106
160,2003,106
160,2004,107
160,2005,107
160,2006,107
160,2007,130
160,2008,109
160,2009,108
160,2010,107
160,2011,107
160,2012,90
160,2013,105
160,2014,107
160,2015,106
160,2016,106
160,2017,106
160,2018,106
160,2019,106
221,1961,10000
221,1962,10000
221,1963,10000
221,1964,10000
221,1965,10000
221,1966,10000
221,1967,10000
221,1968,10000
221,1969,12000
221,1970,12000
221,1971,11000
221,1972,10000
221,1973,12000
221,1974,11000
221,1975,12000
221,1976,12000
221,1977,13000
221,1978,13000
221,1979,14000
221,1980,14000
221,1981,15000
221,1982,16000
221,1983,18000
221,1984,22000
221,1985,23000
221,1986,24000
221,1987,24500
221,1988,26000
221,1989,26400
221,1990,26000
221,1991,21000
221,1992,21500
221,1993,19948
221,1994,20000
221,1995,19000
221,1996,14500
221,1997,14000
221,1998,12500
221,1999,12100
221,2000,8210
221,2001,8560
221,2002,8385
221,2003,6830
221,2004,5875
221,2005,6159
221,2006,5916
221,2007,5983
221,2008,7440
221,2009,6354
221,2010,6354
221,2011,6503
221,2012,6340
221,2013,6250
221,2014,5943
221,2015,6199
221,2016,6199
221,2017,6340
221,2018,7112
221,2019,7189
299,1994,167837
299,1995,152766
299,1996,166865
299,1997,171448
299,1998,161690
299,1999,147395
299,2000,116553
299,2001,122641
299,2002,104336
299,2003,72005
299,2004,63857
299,2005,59500
299,2006,64446
299,2007,56472
299,2008,63088
299,2009,53291
299,2010,43520
299,2011,39453
299,2012,38326
299,2013,39540
299,2014,39025
299,2015,21547
299,2016,27155
299,2017,23086
299,2018,20819
299,2019,20163
166,1961,39200
166,1962,39400
166,1963,39700
166,1964,40000
166,1965,40300
166,1966,40900
166,1967,41200
166,1968,41500
166,1969,41700
166,1970,54600
166,1971,56400
166,1972,58300
166,1973,60300
166,1974,62300
166,1975,62363
166,1976,62379
166,1977,62398
166,1978,62417
166,1979,64690
166,1980,31781
166,1981,32379
166,1982,32987
166,1983,33607
166,1984,34239
166,1985,34883
166,1986,35539
166,1987,36207
166,1988,34473
166,1989,29891
166,1990,26330
166,1991,26901
166,1992,27485
166,1993,26902
166,1994,26332
166,1995,26903
166,1996,27487
166,1997,26905
166,1998,27488
166,1999,26906
166,2000,27490
166,2001,36945
166,2002,38135
166,2003,39362
166,2004,40630
166,2005,41938
166,2006,44683
166,2007,46121
166,2008,47606
166,2009,49139
166,2010,50722
166,2011,44006
166,2012,44961
166,2013,45936
166,2014,46933
166,2015,47952
166,2016,39536
166,2017,40394
166,2018,40925
166,2019,40419
169,1961,156810
171,1961,47733
171,1962,54850
171,1963,55352
171,1964,52946
171,1965,61907
171,1966,65160
171,1967,67939
171,1968,67827
171,1969,66293
171,1970,61727
171,1971,54499
171,1972,56585
171,1973,50281
171,1974,43304
171,1975,51359
171,1976,73156
171,1977,77601
171,1978,83911
171,1979,87648
171,1980,87732
171,1981,87790
171,1982,87533
171,1983,85680
171,1984,79955
171,1985,91226
171,1986,91093
171,1987,109638
171,1988,112323
171,1989,103516
171,2016,164106
171,2017,160436
171,2018,155737
171,2019,167427
173,2018,0
173,2019,0
174,1961,157400
174,1963,122700
174,1964,169000
174,1966,158000
174,1967,157100
174,1968,117490
174,1969,137520
174,1970,129290
174,1971,119260
174,1972,163740
174,1973,163316
174,1974,146682
174,1975,151885
174,1976,133323
174,1977,154661
174,1978,131748
174,1979,152676
174,1980,141715
174,1981,140183
174,1982,163635
174,1983,163262
174,1984,170620
174,1985,175470
177,1961,32260
177,1962,37624
177,1963,38875
177,1964,44336
177,1965,39243
177,1966,41617
177,1967,33712
177,1968,35171
177,1969,37375
177,1970,33557
177,1971,38989
177,1972,36096
177,1973,35107
177,1974,35278
177,1975,37856
177,1976,35868
177,1977,36043
177,1978,37099
177,1979,35401
177,1980,35206
177,1981,33638
177,1982,34314
177,1983,33374
177,1984,33992
177,1985,34449
177,1986,31217
177,1987,31486
177,1988,31951
177,1989,31783
177,1990,33208
177,1991,31864
177,1992,29704
177,1993,28441
177,1994,21355
177,1995,20645
177,1996,19934
177,1997,18742
177,1998,16988
177,1999,10091
177,2000,28183
177,2001,18728
177,2002,19058
177,2003,18710
177,2004,22905
177,2005,23558
177,2006,23750
177,2007,23911
177,2008,21148
177,2009,20554
177,2010,18576
177,2011,17601
177,2012,16604
177,2013,15700
177,2014,11950
177,2015,14320
177,2016,14633
177,2017,14206
177,2018,13943
177,2019,13692
179,1977,160
179,1978,180
179,1979,380
179,1980,450
179,1981,500
179,1982,700
179,1983,750
179,1984,826
179,1985,728
179,1986,728
179,1987,800
179,1988,796
179,1989,1097
179,1990,882
179,1991,454
179,1992,471
179,1993,520
179,1994,516
179,1995,555
179,1996,681
179,1997,732
179,1998,750
179,1999,780
179,2000,800
179,2001,880
179,2002,1023
179,2003,1217
179,2004,1230
179,2005,1130
179,2006,1051
179,2007,967
179,2008,800
179,2009,500
179,2010,355
179,2011,283
179,2012,225
179,2013,212
179,2014,200
179,2015,372
179,2016,556
179,2017,522
179,2018,166
179,2019,445
117,1961,1399
117,1962,1842
117,1963,1504
117,1964,2247
117,1965,2090
117,1966,2736
117,1967,2640
117,1968,4593
117,1969,3769
117,1970,6141
117,1971,7170
117,1972,12851
117,1973,27676
117,1974,31766
117,1975,68392
117,1976,44136
117,1977,102816
117,1978,108535
117,1979,146457
117,1980,162434
182,1961,300
182,1962,300
182,1963,300
182,1964,250
182,1965,310
182,1966,320
182,1967,330
182,1968,330
182,1969,340
182,1970,340
182,1971,350
182,1972,350
182,1973,366
182,1974,390
182,1975,497
182,1976,694
182,1977,710
182,1978,753
182,1979,587
182,1980,909
182,1981,959
182,1982,978
182,1983,1097
182,1984,1104
182,1985,1319
182,1986,1450
182,1987,2000
182,1988,2753
182,1989,2853
182,1990,3460
182,1991,4500
182,1992,5381
182,1993,5254
182,1994,4400
182,1995,4396
182,1996,4425
182,1997,5900
182,1998,10885
182,1999,10800
182,2000,7976
182,2001,8200
182,2002,5897
182,2003,5200
182,2004,5489
182,2005,5621
182,2006,5662
183,2018,0
183,2019,0
185,2004,220
185,2005,350
185,2006,380
185,2007,270
185,2008,70
185,2009,60
185,2010,130
185,2011,110
185,2012,108
185,2013,109
185,2014,113
185,2015,81
185,2016,62
185,2017,84
185,2018,83
185,2019,75
184,2000,500
184,2001,700
184,2002,900
184,2003,1100
184,2004,1200
184,2005,2400
184,2006,2800
184,2007,3200
184,2008,3736
184,2009,13803
184,2010,15000
184,2011,12071
184,2012,17600
184,2013,12350
184,2014,10831
184,2015,10953
184,2016,10441
184,2017,7800
184,2018,10648
184,2019,11437
189,1961,380
189,1962,390
189,1963,395
189,1964,405
189,1965,410
189,1966,425
189,1967,435
189,1968,447
189,1969,449
189,1970,455
189,1971,458
189,1972,460
189,1973,465
189,1974,460
189,1975,455
189,1976,435
189,1977,440
189,1978,559
189,1979,582
189,1980,605
189,1981,718
189,1982,783
189,1983,739
189,1984,803
189,1985,790
189,1986,820
189,1987,840
189,1988,870
189,1989,890
189,1990,920
189,1991,990
189,1992,1100
189,1993,1210
189,1994,1280
189,1995,2015
189,1996,1678
189,1997,4765
189,1998,2281
189,1999,2333
189,2000,4377
189,2001,4050
189,2002,3875
189,2003,2880
189,2004,2364
189,2005,1896
189,2006,1880
189,2007,2182
189,2008,2061
189,2009,2102
189,2010,1955
189,2011,1841
189,2012,1569
189,2013,1732
189,2014,1752
189,2015,1507
189,2016,1228
189,2017,1048
189,2018,1624
189,2019,1532
191,1961,930
191,1962,930
191,1963,930
191,1964,930
191,1965,950
191,1966,960
191,1967,970
191,1968,990
191,1969,1010
191,1970,1020
191,1971,1060
191,1972,1090
191,1973,1130
191,1974,1190
191,1975,1240
191,1976,1250
191,1977,1230
191,1978,1330
191,1979,1380
191,1980,1420
191,1981,1410
191,1982,1350
191,1983,1320
191,1984,1258
191,1985,1353
191,1986,1489
191,1987,1499
191,1988,1710
191,1989,1910
191,1990,2165
191,1991,2255
191,1992,2261
191,1993,2271
191,1994,2315
191,1995,2270
191,1996,2319
191,1997,2311
191,1998,2309
191,1999,2200
191,2000,2160
191,2001,2450
191,2002,2840
191,2003,3145
191,2004,3185
191,2005,3327
191,2006,3210
191,2007,3430
191,2008,3400
191,2009,3550
191,2010,1892
191,2011,2422
191,2012,2481
191,2013,2348
191,2014,2358
191,2015,2191
191,2016,2130
191,2017,2187
191,2018,2320
191,2019,2430
244,1961,800
244,1962,800
244,1963,800
244,1964,800
244,1965,800
244,1966,800
244,1967,800
244,1968,800
244,1969,800
244,1970,800
244,1971,800
244,1972,800
244,1973,800
244,1974,800
244,1975,800
244,1976,800
244,1977,800
244,1978,800
244,1979,800
244,1980,800
244,1981,750
244,1982,750
244,1983,700
244,1984,700
244,1985,650
244,1986,650
244,1987,600
244,1988,550
244,1989,520
244,1990,537
244,1991,550
244,1992,575
244,1993,600
244,1994,609
244,1995,625
244,1996,633
244,1997,650
244,1998,651
244,1999,658
244,2000,648
244,2001,664
244,2002,663
244,2003,675
244,2004,679
244,2005,683
244,2006,686
244,2007,690
244,2008,691
244,2009,693
244,2010,695
244,2011,696
244,2012,700
244,2013,699
244,2014,699
244,2015,714
244,2016,716
244,2017,719
244,2018,722
244,2019,726
194,1961,5800
194,1962,6100
194,1963,6400
194,1964,6650
194,1965,6950
194,1966,7250
194,1967,7500
194,1968,7600
194,1969,7650
194,1970,7700
194,1971,7800
194,1972,7953
194,1973,13904
194,1974,18932
194,1975,19516
194,1976,20597
194,1977,25436
194,1978,28867
194,1979,31091
194,1980,39711
194,1981,19420
194,1982,9440
194,1983,8674
194,1984,9918
194,1985,10905
194,1986,11141
194,1987,27378
194,1988,26859
194,1989,27068
194,1990,28619
194,1991,30917
194,1992,39134
194,1993,52106
194,1994,59193
194,1995,74925
194,1996,76631
194,1997,87493
194,1998,110775
194,1999,119000
194,2000,124690
194,2001,137258
194,2002,140206
194,2003,150640
194,2004,172440
194,2005,175047
194,2006,160129
194,2007,169093
194,2008,150387
194,2009,143685
194,2010,105317
194,2011,106292
194,2012,108014
194,2013,99019
194,2014,44675
194,2015,37733
194,2016,41263
194,2017,40068
194,2018,40428
194,2019,34971
195,1961,3000
195,1962,3000
195,1963,3000
195,1964,3000
195,1965,2000
195,1966,2000
195,1967,1000
195,1968,2000
195,1969,2000
195,1970,3000
195,1971,3000
195,1972,2105
195,1973,9080
195,1974,12000
195,1975,16000
195,1976,17000
195,1977,18000
195,1978,18500
195,1979,18700
195,1980,19000
195,1981,19500
195,1982,20000
195,1983,19500
195,1984,19300
195,1985,22000
195,1986,23000
195,1987,24000
195,1988,26000
195,1989,31000
195,1990,28000
195,1991,26000
195,1992,24000
195,1993,26928
195,1994,30547
195,1995,28000
195,1996,30860
195,1997,30000
195,1998,29309
195,1999,28000
195,2000,31000
195,2001,27950
195,2002,29435
195,2003,32850
195,2004,24350
195,2005,35500
195,2006,38600
195,2007,40000
195,2008,30000
195,2009,40000
195,2010,40000
195,2011,50000
195,2012,45000
195,2013,40000
195,2014,50000
195,2015,50000
195,2016,47622
195,2017,50000
195,2018,45000
195,2019,48500
186,1992,1690
186,1993,1286
186,1994,1286
186,1995,1892
186,1996,1792
186,1997,1915
186,1998,3407
186,1999,3150
186,2000,3382
186,2001,4306
186,2002,4950
186,2003,3732
186,2004,6859
186,2005,4100
196,1961,28
196,1962,28
196,1963,29
196,1964,30
196,1965,20
196,1966,21
196,1967,21
196,1968,21
196,1969,22
196,1970,22
196,1971,23
196,1972,23
196,1973,23
196,1974,23
196,1975,24
196,1976,24
196,1977,25
196,1978,44
196,1979,46
196,1980,46
196,1981,47
196,1982,52
196,1983,55
196,1984,57
196,1985,60
196,1986,60
196,1987,60
196,1988,60
196,1989,60
196,1990,31
196,1991,19
196,1992,20
196,1993,20
196,1994,22
196,1995,60
196,1996,50
196,1997,55
196,1998,56
196,1999,60
196,2000,60
196,2001,62
196,2002,64
196,2003,66
196,2004,68
196,2005,71
196,2006,74
196,2007,76
196,2008,79
196,2009,82
196,2010,85
196,2011,85
196,2012,89
196,2013,93
196,2014,95
196,2015,97
196,2016,99
196,2017,101
196,2018,104
196,2019,106
197,1961,35000
197,1962,38000
197,1963,39000
197,1964,41000
197,1965,43000
197,1966,45000
197,1967,46000
197,1968,47000
197,1969,48000
197,1970,49000
197,1971,49000
197,1972,51000
197,1973,52000
197,1974,53000
197,1975,54000
197,1976,55000
197,1977,56000
197,1978,57000
197,1979,58000
197,1980,60000
197,1981,62000
197,1982,65000
197,1983,67000
197,1984,66000
197,1985,68000
197,1986,70000
197,1987,70000
197,1988,73500
197,1989,77200
197,1990,70028
197,1991,69985
197,1992,74217
197,1993,75000
197,1994,75123
197,1995,75665
197,1996,76302
197,1997,77053
197,1998,77000
197,1999,80000
197,2000,80527
197,2001,81991
197,2002,83615
197,2003,85000
197,2004,87000
197,2005,90000
197,2006,92000
197,2007,94000
197,2008,95000
197,2009,98000
197,2010,99205
197,2011,100662
197,2012,102000
197,2013,103055
197,2014,104832
197,2015,107058
197,2016,108708
197,2017,110330
197,2018,111952
197,2019,113573
199,2018,0
199,2019,0
198,2018,0
198,2019,0
201,1961,12200
201,1962,12500
201,1963,13000
201,1964,13100
201,1965,13600
201,1966,13700
201,1967,14200
201,1968,14300
201,1969,14600
201,1970,14900
201,1971,15300
201,1972,15500
201,1973,15800
201,1974,16100
201,1975,16600
201,1976,16600
201,1977,17000
201,1978,17100
201,1979,17400
201,1980,17600
201,1981,18000
201,1982,18000
201,1983,18600
201,1984,19000
201,1985,19300
201,1986,21600
201,1987,35900
201,1988,43300
201,1989,43800
201,1990,45434
201,1991,26500
201,1992,13800
201,1993,26500
201,1994,28750
201,1995,25043
201,1996,24552
201,1997,25666
201,1998,24007
201,1999,23508
201,2000,21100
201,2001,22300
201,2002,22775
201,2003,23150
201,2004,24299
201,2005,23314
201,2006,23876
201,2007,23725
201,2008,23616
201,2009,23196
201,2010,22946
201,2011,23886
201,2012,25700
201,2013,25700
201,2014,23990
201,2015,24424
201,2016,24426
201,2017,24457
201,2018,24489
201,2019,24519
277,2012,13000
277,2013,14000
277,2014,16000
277,2015,17531
277,2016,18985
277,2017,19449
277,2018,20730
277,2019,22011
38,1961,33600
38,1962,35597
38,1963,47019
38,1964,42642
38,1965,41593
38,1966,41854
38,1967,42000
38,1968,41815
38,1969,34321
38,1970,36538
38,1971,44632
38,1972,39675
38,1973,45170
38,1974,61526
38,1975,57142
38,1976,59730
38,1977,58162
38,1978,65353
38,1979,56796
38,1980,61309
38,1981,61163
38,1982,44840
38,1983,69867
38,1984,38193
38,1985,43906
38,1986,75617
38,1987,58944
38,1988,22316
38,1989,21811
38,1990,20326
38,1991,18433
38,1992,22914
38,1993,21800
38,1994,22963
38,1995,21319
38,1996,20959
38,1997,21764
38,1998,22094
38,1999,21800
38,2000,26320
38,2001,21241
38,2002,26920
38,2003,10140
38,2004,10310
38,2005,11120
38,2006,11010
38,2007,11430
38,2008,10770
38,2009,11120
38,2010,12330
38,2011,12770
38,2012,13079
38,2013,13519
38,2014,14215
38,2015,14592
38,2016,13601
38,2017,13240
38,2018,16425
38,2019,17246
206,1961,89000
206,1962,95000
206,1963,95000
206,1964,99000
206,1965,101000
206,1966,105000
206,1967,108000
206,1968,111000
206,1969,111000
206,1970,113000
206,1971,117000
206,1972,126000
206,1973,127000
206,1974,124000
206,1975,117000
206,1976,114000
206,1977,108000
206,1978,99000
206,1979,97000
206,1980,93650
206,1981,108370
206,1982,115682
206,1983,122000
206,1984,115000
206,1985,124500
206,1986,128100
206,1987,130650
206,1988,128100
206,1989,122000
206,1990,96100
206,1991,134150
206,1992,131500
206,1993,129000
206,1994,136550
206,1995,135200
206,1996,146850
206,1997,153250
206,1998,161200
206,1999,167000
207,1961,6055
207,1962,16182
207,1963,17294
207,1964,11442
207,1965,14626
207,1966,16395
207,1967,18042
207,1968,15615
207,1969,17328
207,1970,14291
207,1971,16366
207,1972,19458
207,1973,18480
207,1974,17250
207,1975,15788
207,1976,15027
207,1977,17347
207,1978,7575
207,1979,9622
207,1980,11113
207,1981,11131
207,1982,9369
207,1983,11116
207,1984,11258
207,1985,12019
207,1986,11624
207,1987,14099
207,1988,12126
207,1989,15242
207,1990,15992
207,1991,16005
207,1992,16916
207,1993,18980
207,1994,19233
207,1995,17720
207,1996,13401
207,1997,14988
207,1998,14120
207,1999,13643
207,2000,12599
207,2001,13741
207,2002,14947
207,2003,17158
207,2004,17175
207,2005,17821
207,2006,19000
207,2007,19909
207,2008,18923
207,2009,17969
207,2010,20478
207,2011,21292
207,2012,19897
207,2013,23870
207,2014,22069
207,2015,18996
207,2016,17337
207,2017,24933
207,2018,24872
207,2019,24682
210,2018,0
210,2019,0
212,1961,4700
212,1962,3800
212,1963,4700
212,1964,4600
212,1965,5100
212,1966,7500
212,1967,7700
212,1968,5079
212,1969,9075
212,1970,8029
212,1971,16263
212,1972,19155
212,1973,29001
212,1974,31679
212,1975,27749
212,1976,36783
212,1977,42609
212,1978,41168
212,1979,56323
212,1980,65210
212,1981,72758
212,1982,81685
212,1983,91500
212,1984,105900
212,1985,83593
212,1986,169900
208,1992,2000
208,1993,1600
208,1994,1600
208,1995,1600
208,1996,2564
208,1997,2200
208,1998,2100
208,1999,2640
208,2000,2900
208,2001,2200
208,2002,3678
208,2003,5744
208,2004,5953
208,2005,5800
208,2006,6350
208,2007,6391
208,2008,6378
208,2009,6370
208,2010,6551
208,2011,8551
208,2012,8127
208,2013,7913
208,2014,8114
208,2015,9484
208,2016,5798
208,2017,6128
208,2018,6186
208,2019,6453
176,1993,211
176,1994,1201
176,1995,683
176,1996,1223
176,1997,728
176,1998,413
176,1999,210
176,2000,300
176,2001,400
176,2002,600
176,2003,747
176,2004,959
176,2005,1112
176,2006,1260
176,2007,1451
176,2008,1689
176,2009,1689
176,2010,1689
176,2011,1657
176,2012,1696
176,2013,1739
176,2014,1764
176,2015,1914
176,2016,1905
176,2017,1957
176,2018,2012
176,2019,2064
217,1961,6000
217,1962,6000
217,1963,6000
217,1964,6000
217,1965,6000
217,1966,7000
217,1967,7200
217,1968,7400
217,1969,7600
217,1970,7800
217,1971,8000
217,1972,8200
217,1973,8400
217,1974,8800
217,1975,8900
217,1976,9000
217,1977,9000
217,1978,9000
217,1979,9500
217,1980,11000
217,1981,11000
217,1982,11000
217,1983,11500
217,1984,11000
217,1985,11500
217,1986,12000
217,1987,12000
217,1988,12000
217,1989,12000
217,1990,10839
217,1991,12265
217,1992,12311
217,1993,12100
217,1994,12113
217,1995,12125
217,1996,12137
217,1997,12150
217,1998,12162
217,1999,12175
217,2000,12185
217,2001,12198
217,2002,12212
217,2003,12226
217,2004,12241
217,2005,12200
217,2006,12500
217,2007,13000
217,2008,13500
217,2009,14000
217,2010,13800
217,2011,14000
217,2012,14500
217,2013,14044
217,2014,14118
217,2015,14929
217,2016,15213
217,2017,15453
217,2018,15693
217,2019,15933
219,1961,2000
219,1962,2500
219,1963,3016
219,1964,4000
219,1965,4000
219,1966,4000
219,1967,4000
219,1968,4000
219,1969,4000
219,1970,4000
219,1971,4000
219,1972,4000
219,1973,4200
219,1974,4400
219,1975,4600
219,1976,4800
219,1977,5000
219,1978,5000
219,1979,5000
219,1980,5000
219,1981,5000
219,1982,5100
219,1983,5400
219,1984,5500
219,1985,5500
219,1986,5500
219,1987,5500
219,1988,5500
219,1989,5500
219,1990,3845
219,1991,3382
219,1992,3445
219,1993,3201
219,1994,3213
219,1995,3047
219,1996,3113
219,1997,3078
219,1998,2982
219,1999,2756
219,2000,3214
219,2001,3523
219,2002,3475
219,2003,3418
219,2004,3434
219,2005,3444
219,2006,3700
219,2007,3800
219,2008,3464
219,2009,3397
219,2010,3324
219,2011,3247
219,2012,2750
219,2013,3158
219,2014,3205
219,2015,3140
219,2016,3095
219,2017,3069
219,2018,3050
219,2019,3027
220,1961,51400
220,1962,52600
220,1963,38374
220,1964,44407
220,1965,61371
220,1966,54930
220,1967,50606
220,1968,44401
220,1969,39600
220,1970,43681
220,1971,32658
220,1972,37994
220,1973,24693
220,1974,34977
220,1975,23233
220,1976,30800
220,1977,19200
220,1978,17000
220,1979,15139
220,1980,14949
220,1981,13997
220,1982,12375
220,1983,13666
220,1984,13396
220,1985,15029
220,1986,14241
220,1987,12795
220,1988,14127
220,1989,14142
220,1990,17814
220,1991,21244
220,1992,18120
220,1993,20817
220,1994,26877
220,1995,26741
220,1996,16252
220,1997,15048
220,1998,12495
220,1999,15613
220,2000,12570
220,2001,9177
220,2002,12845
220,2003,12030
220,2004,12150
220,2005,12150
220,2006,12346
220,2007,12585
220,2008,13416
220,2009,13272
220,2010,12790
220,2011,12488
220,2012,12666
220,2013,12578
220,2014,13984
220,2015,16271
220,2016,16670
220,2017,16865
220,2018,16094
220,2019,15299
222,1961,92500
222,1962,84000
222,1963,70500
222,1964,92300
222,1965,92900
222,1966,82000
222,1967,110100
222,1968,66000
222,1969,97500
222,1970,101000
222,1971,77000
222,1972,126200
222,1973,75000
222,1974,107000
222,1975,130900
222,1976,162800
222,1977,160800
222,1980,160000
222,1982,175000
222,1983,158950
225,1961,1800
225,1962,1850
225,1963,1950
225,1964,2000
225,1965,2000
225,1966,2100
225,1967,2300
225,1968,2300
225,1969,2500
225,1970,2800
225,1971,2900
225,1972,3000
225,1973,3300
225,1974,3300
225,1975,3500
225,1976,3600
225,1977,3788
225,1978,4262
225,1979,4396
225,1980,6101
225,1981,5603
225,1982,6654
225,1983,6783
225,1984,12954
225,1985,13582
225,1986,14739
225,1987,15926
225,1988,18431
225,1989,22462
225,1990,26095
225,1991,29877
225,1992,25216
225,1993,25538
225,1994,26221
225,1995,26013
225,1996,26037
225,1997,26517
225,1998,26447
225,1999,24493
225,2000,23159
225,2001,21943
225,2002,21255
225,2003,16184
225,2004,16250
225,2005,9727
225,2006,13597
225,2007,14456
225,2008,10119
225,2009,8200
225,2010,8312
225,2011,6610
225,2012,3603
225,2013,3683
225,2014,8069
225,2015,8626
225,2016,9109
225,2017,8096
225,2018,7653
225,2019,8130
215,1961,7000
215,1962,8000
215,1963,9000
215,1964,6736
215,1965,9651
215,1966,15770
215,1967,22441
215,1968,16627
215,1969,27491
215,1970,26537
215,1971,31710
215,1972,28819
215,1973,30000
215,1974,29000
215,1975,27000
215,1976,25000
215,1977,21067
215,1978,22000
215,1979,23986
215,1980,25000
215,1981,27000
215,1982,28000
215,1983,29000
215,1984,29500
215,1985,30000
215,1986,31000
215,1987,32000
215,1988,33000
215,1989,34000
215,1990,35000
215,1991,36000
215,1992,34000
215,1993,35000
215,1994,36000
215,1995,36496
215,1996,44219
215,1997,48251
215,1998,52291
215,1999,56338
215,2000,64222
215,2001,69417
215,2002,75111
215,2003,90857
215,2004,106851
215,2005,127195
215,2006,143124
215,2007,174436
234,1961,64512
234,1962,65300
234,1963,66400
234,1964,69700
234,1965,65000
234,1966,75251
234,1967,79660
234,1968,82260
234,1969,83600
234,1970,86297
234,1971,86300
234,1972,85900
234,1973,86000
234,1974,81800
234,1975,82400
234,1976,83000
234,1977,88500
234,1978,77000
234,1979,93000
234,1980,117065
234,1981,115182
234,1982,134100
234,1983,124000
234,1984,150600
234,1985,157701
234,1986,179800
234,1989,154000
228,1961,40000
228,1962,44800
228,1963,52300
228,1964,14400
228,1965,34100
228,1966,50000
228,1967,35000
228,1968,33000
228,1969,42000
228,1970,136800
228,1971,38000
228,1972,52000
228,1973,54000
228,1974,122000
228,1975,154000
228,1976,128000
228,1980,150000
228,1985,144000
228,1989,106000
235,1992,2800
235,1993,2840
235,1994,2805
235,1995,2800
235,1996,2863
235,1997,2744
235,1998,3000
235,1999,2900
235,2000,3600
235,2001,3500
235,2002,3460
235,2003,3300
235,2004,3520
235,2005,3900
235,2006,3997
235,2007,4100
235,2008,4400
235,2009,4900
235,2010,5500
235,2011,6550
235,2012,6380
235,2013,4800
235,2014,6000
235,2015,7600
235,2016,11480
235,2017,8816
235,2018,17423
235,2019,15315
236,1961,112448
236,1962,118254
236,1963,124416
236,1964,130958
236,1965,137908
236,1966,156979
236,1967,167810
236,1968,179389
237,1961,47000
237,1962,52000
237,1963,59000
237,1964,63000
237,1965,68000
237,1966,75000
237,1967,82000
237,1968,84000
237,1969,88000
237,1970,93000
237,1971,101000
237,1972,104000
237,1973,107000
237,1974,110000
237,1975,105000
237,1976,110000
237,1977,113000
237,1978,121300
237,1979,116000
237,1980,113300
237,1981,106300
237,1982,141000
237,1983,159000
237,1984,152000
237,1985,157265
237,1986,162000
237,1987,171000
237,1988,175000
237,1989,175998
249,1979,7270
249,1980,7520
249,1981,6838
249,1982,7170
249,1983,7171
249,1984,7482
249,1985,7799
249,1986,10581
249,1987,12313
249,1988,12146
249,1989,18276
249,1990,20263
249,1991,21627
249,1992,23976
249,1993,26756
249,1994,32425
249,1995,55480
249,1996,93743
249,1997,111193
249,1998,177744
249,2004,96146
249,2005,111478
249,2006,141217
249,2007,172073
249,2008,175389
249,2009,157951
249,2010,168234
249,2011,167983
249,2012,168238
249,2013,168744
249,2014,169691
249,2015,156886
249,2016,151123
249,2017,150664
249,2018,141834
249,2019,165324
248,1961,902
248,1962,528
248,1963,178
248,1964,465
248,1965,710
248,1966,827
248,1967,920
248,1968,680
248,1969,870
248,1970,1138
248,1971,1605
248,1972,1703
248,1973,2059
248,1974,2909
248,1975,2825
248,1976,2198
248,1977,4018
248,1978,4246
248,1979,3933
248,1980,4636
248,1981,6369
248,1982,8266
248,1983,10103
248,1984,9577
248,1985,3194
248,1986,6516
248,1987,6823
248,1988,9146
248,1989,11219
248,1990,12874
248,1991,12526
251,1961,1000
251,1962,3000
251,1963,2000
251,1964,2000
251,1965,2000
251,1966,2100
251,1967,2200
251,1968,2300
251,1969,2300
251,1970,2000
251,1971,2200
251,1972,2300
251,1973,2400
251,1974,2500
251,1975,2600
251,1976,2700
251,1977,2800
251,1978,2900
251,1979,3000
251,1980,3100
251,1981,3200
251,1982,3200
251,1983,3300
251,1984,3300
251,1985,3400
251,1986,3500
251,1987,3600
251,1988,3700
251,1989,3800
251,1990,3900
251,1991,4000
251,1992,3500
251,1993,3600
251,1994,3700
251,1995,3500
251,1996,3477
251,1997,3400
251,1998,3300
251,1999,3400
251,2000,3500
251,2001,3600
251,2002,3700
251,2003,3800
251,2004,3600
251,2005,3574
251,2006,3500
251,2007,3384
251,2008,3267
251,2009,3000
251,2010,3500
251,2011,3907
251,2012,4400
251,2013,4400
251,2014,4241
251,2015,3850
251,2016,3888
251,2017,3899
251,2018,3910
251,2019,3922
181,1961,20500
181,1962,23500
181,1963,24600
181,1964,25800
181,1965,26800
181,1966,27500
181,1967,28500
181,1968,30000
181,1969,32000
181,1970,33500
181,1971,35500
181,1972,38000
181,1973,39500
181,1974,41500
181,1975,44000
181,1976,39550
181,1977,43800
181,1978,41812
181,1979,44891
181,1980,44496
181,1981,47700
181,1982,46950
181,1983,49250
181,1984,49560
181,1985,53770
181,1986,56970
181,1987,60200
181,1988,66600
181,1989,73200
181,1990,81684
181,1991,82690
181,1992,75250
181,1993,90700
181,1994,95730
181,1995,89200
181,1996,91750
181,1997,93178
181,1998,91400
181,1999,104410
181,2000,129880
181,2001,118557
181,2002,125492
181,2003,123618
181,2004,130439
181,2005,125523
181,2006,123907
181,2007,123043
181,2008,122504
181,2009,120193
181,2010,115904
181,2011,127746
181,2012,135380
181,2013,136182
181,2014,137066
181,2015,137485
181,2016,137267
181,2017,138322
181,2018,139413
