Area Code,Year Code,Value
188,1979,100
188,1980,125
188,1981,135
188,1982,140
188,1983,150
188,1984,150
188,1985,150
188,1986,150
188,1987,150
188,1988,155
188,1989,155
188,1990,160
188,1991,179
188,1992,170
188,1993,180
188,1994,190
188,1995,225
188,1996,250
188,1997,150
188,1998,175
188,1999,170
188,2000,151
188,2001,150
188,2002,172
188,2003,172
188,2004,166
188,2005,155
188,2006,200
188,2007,193
188,2008,199
188,2009,230
188,2010,198
188,2011,216
188,2012,183
188,2013,256
188,2014,139
188,2015,128
188,2016,182
188,2017,172
188,2018,149
188,2019,306
189,1961,760
189,1962,770
189,1963,780
189,1964,800
189,1965,800
189,1966,820
189,1967,840
189,1968,850
189,1969,870
189,1970,900
189,1971,930
189,1972,960
189,1973,1065
189,1974,1020
189,1975,1026
189,1976,1180
189,1977,1300
189,1978,1398
189,1979,1400
189,1980,1400
189,1981,1450
189,1982,1450
189,1983,1460
189,1984,1460
189,1985,1470
189,1986,1470
189,1987,1480
189,1988,1480
189,1989,1490
189,1990,1380
189,1991,1300
189,1992,1100
189,1993,900
189,1994,700
189,1995,507
189,1996,558
189,1997,1039
189,1998,379
189,1999,480
189,2000,836
189,2001,650
189,2002,778
189,2003,550
189,2004,391
189,2005,204
189,2006,498
189,2007,529
189,2008,604
189,2009,397
189,2010,468
189,2011,494
189,2012,576
189,2013,845
189,2014,716
189,2015,626
189,2016,548
189,2017,607
189,2018,808
189,2019,530
191,1961,4536
191,1962,4536
191,1963,5443
191,1964,5443
191,1965,7257
191,1966,7257
191,1967,4500
191,1968,4560
191,1969,4702
191,1970,3630
191,1971,3630
191,1972,2903
191,1973,2722
191,1974,2268
191,1975,1935
191,1976,3210
191,1977,1104
191,1978,1585
191,1979,1451
191,1980,2110
191,1981,1369
191,1982,1450
191,1983,1085
191,1984,2318
191,1985,8511
191,1986,11802
191,1987,4596
191,1988,7962
191,1989,3933
191,1990,2847
191,1991,3850
191,1992,4000
191,1993,2958
191,1994,2030
191,1995,1810
191,1996,1925
191,1997,1621
191,1998,2138
191,1999,2181
191,2000,1850
191,2001,1615
191,2002,1500
191,2003,1136
191,2004,1225
191,2005,1250
191,2006,2297
191,2007,2300
191,2008,2200
191,2009,2800
191,2010,3018
191,2011,2719
191,2012,3018
191,2013,2827
191,2014,3120
191,2015,2773
191,2016,2355
191,2017,2110
191,2018,2172
191,2019,2500
195,1961,16052
195,1962,16000
195,1963,15000
195,1964,7000
195,1965,6250
195,1966,10901
195,1967,15447
195,1968,18800
195,1969,16255
195,1970,9700
195,1971,8400
195,1972,5432
195,1973,7673
195,1974,7448
195,1975,5954
195,1976,5200
195,1977,8120
195,1978,8827
195,1979,6730
195,1980,7000
195,1981,7500
195,1982,7600
195,1983,7800
195,1984,7750
195,1985,7800
195,1986,7900
195,1987,5779
195,1988,3568
195,1989,3611
195,1990,2869
195,1991,2800
195,1992,2216
195,1993,1298
195,1994,3474
195,1995,3786
195,1996,3421
195,1997,4123
195,1998,15393
195,1999,26538
195,2000,39016
195,2001,41892
195,2002,41892
195,2003,26845
195,2004,26485
195,2005,27809
195,2006,33784
195,2007,38000
195,2008,40000
195,2009,60000
195,2010,70000
195,2011,40600
195,2012,30000
195,2013,37000
195,2014,37905
195,2015,35000
195,2016,52319
195,2017,71764
195,2018,72000
195,2019,89397
197,1961,8992
197,1962,8941
197,1963,9144
197,1964,9144
197,1965,13500
197,1966,20600
197,1967,20000
197,1968,12000
197,1969,20000
197,1970,18600
197,1971,20000
197,1972,18800
197,1973,19300
197,1974,19300
197,1975,19300
197,1976,10500
197,1977,10000
197,1978,11000
197,1979,11000
197,1980,12000
197,1981,12500
197,1982,12600
197,1983,12700
197,1984,13000
197,1985,13000
197,1986,13000
197,1987,13800
197,1988,14000
197,1989,14000
197,1990,38800
197,1991,40800
197,1992,34800
197,1993,39500
197,1994,43900
197,1995,45200
197,1996,46600
197,1997,50300
197,1998,42200
197,1999,34200
197,2000,28091
197,2001,25450
197,2002,28446
197,2003,153196
197,2004,157792
197,2005,99927
197,2006,104925
197,2007,110172
197,2008,113478
197,2009,176969
197,2016,149438
197,2017,153188
197,2018,157033
197,2019,178753
200,1961,4034
200,1962,4501
200,1963,4532
200,1964,4648
200,1965,4521
200,1966,4450
200,1967,4389
200,1968,4400
200,1969,4471
200,1970,3576
200,1971,3800
200,1972,3250
200,1973,3000
200,1974,2000
200,1975,990
200,1976,1135
200,1977,1128
200,1978,1200
200,1979,864
200,1980,924
200,1981,600
200,1982,540
200,1983,324
200,1984,288
200,1985,204
200,1986,144
200,1987,84
200,1988,48
200,1989,30
200,1990,15
200,1991,10
200,1992,9
200,1993,8
200,1994,7
200,1995,6
200,1996,5
200,1997,0
200,1998,0
200,1999,0
200,2000,0
200,2001,0
200,2002,0
200,2003,0
200,2004,0
200,2005,0
200,2006,0
200,2007,0
200,2008,0
200,2009,0
200,2010,0
200,2011,0
200,2012,0
200,2013,0
200,2014,0
200,2015,0
200,2016,0
200,2017,0
200,2018,0
200,2019,0
25,1961,38600
25,1962,39600
25,1963,41600
25,1964,42000
25,1965,43400
25,1966,43500
25,1967,44000
25,1968,44100
25,1969,44200
25,1970,44300
25,1971,44400
25,1972,44500
25,1973,45000
25,1974,45500
25,1975,46000
25,1976,46500
25,1977,47000
25,1978,47500
25,1979,48000
25,1980,49000
25,1981,50000
25,1982,51000
25,1983,52000
25,1984,52000
25,1985,53000
25,1986,53000
25,1987,54000
25,1988,55000
25,1989,56000
25,1990,57000
25,1991,58000
25,1992,60000
25,1993,62000
25,1994,65000
25,1995,68000
25,1996,70000
25,1997,72000
25,1998,73000
25,1999,74000
25,2000,76000
25,2001,80000
25,2002,82000
25,2003,86000
25,2004,87000
25,2005,88000
25,2006,86000
25,2007,90000
25,2008,94000
25,2009,96000
25,2010,96000
25,2011,96000
25,2012,95000
25,2013,100000
25,2014,102400
25,2015,103030
25,2016,103890
25,2017,105225
25,2018,106560
25,2019,107894
201,1961,2000
201,1962,2000
201,1963,2000
201,1964,2000
201,1965,2000
201,1966,2000
201,1967,2000
201,1968,2000
201,1969,3000
201,1970,3000
201,1971,3000
201,1972,3000
201,1973,3100
201,1974,3100
201,1975,3150
201,1976,3200
201,1977,3250
201,1978,3300
201,1979,3300
201,1980,3400
201,1981,3500
201,1982,3600
201,1983,3700
201,1984,3800
201,1985,3900
201,1986,4000
201,1987,4000
201,1988,4100
201,1989,4200
201,1990,4300
201,1991,4000
201,1992,3200
201,1993,4000
201,1994,4500
201,1995,4800
201,1996,5000
201,1997,5200
201,1998,5300
201,1999,5400
201,2000,5500
201,2001,6500
201,2002,6441
201,2003,7000
201,2004,6978
201,2005,8000
201,2006,7000
201,2007,7261
201,2008,7441
201,2009,7608
201,2010,7781
201,2011,7952
201,2012,8000
201,2013,8000
201,2014,8184
201,2015,8368
201,2016,8363
201,2017,8451
201,2018,8538
201,2019,8626
202,1961,41000
202,1962,44000
202,1963,36000
202,1964,39000
202,1965,36000
202,1966,35000
202,1967,41000
202,1968,40000
202,1969,36000
202,1970,43000
202,1971,37000
202,1972,42000
202,1973,41000
202,1974,43000
202,1975,39000
202,1976,41000
202,1977,44000
202,1978,44000
202,1979,47000
202,1980,46000
202,1981,45000
202,1982,44000
202,1983,47000
202,1984,52000
202,1985,56000
202,1986,51000
202,1987,60452
202,1988,58750
202,1989,52975
202,1990,53808
202,1991,58744
202,1992,56688
202,1993,65332
202,1994,65792
202,1995,55874
202,1996,46453
202,1997,59568
202,1998,58000
202,1999,52000
202,2000,52053
202,2001,56210
202,2002,52377
202,2003,50129
202,2004,54797
202,2005,54342
202,2006,46994
202,2007,50598
202,2008,52496
202,2009,63022
202,2010,65780
202,2011,55775
202,2012,55400
202,2013,65135
202,2014,62569
202,2015,65473
202,2016,61658
202,2017,74365
202,2018,86186
202,2019,88692
203,1961,113915
203,1962,107558
203,1963,107416
203,1964,86099
203,1965,66600
203,1966,51300
203,1967,43100
203,1968,40362
203,1969,40200
203,1970,42200
203,1971,44500
203,1972,44800
203,1973,42600
203,1974,41700
203,1975,38300
203,1976,43300
203,1977,46100
203,1978,43150
203,1979,45745
203,1980,43700
203,1981,47000
203,1982,50000
203,1983,40100
203,1984,41787
203,1985,41890
203,1986,44664
203,1987,44629
203,1988,38000
203,1989,34312
203,1990,35367
203,1991,32058
203,1992,28952
203,1993,32921
203,1994,28869
203,1995,19191
203,1996,23817
203,1997,23386
203,1998,22000
203,1999,20364
203,2000,14514
203,2001,25802
203,2002,22995
203,2003,11182
203,2004,24290
203,2005,23554
203,2006,24781
203,2007,22265
203,2008,24717
203,2009,24838
203,2010,22506
203,2011,20991
203,2012,20462
203,2013,21123
203,2014,27791
203,2015,31208
203,2016,50597
203,2017,62302
38,1961,58323
38,1962,42874
38,1963,51930
38,1964,68074
38,1965,50978
38,1966,63149
38,1967,73437
38,1968,76135
38,1969,66209
38,1970,72163
38,1971,57374
38,1972,56196
38,1973,91379
38,1974,157137
38,1977,127640
38,1978,133226
38,1979,148700
38,1980,127427
38,1981,158600
38,1982,152564
38,1983,117600
38,1984,147000
38,1985,117600
38,1986,92610
38,1987,80431
38,1988,87230
38,1989,85980
38,1990,76470
38,1991,74160
38,1992,60150
38,1993,56240
38,1994,62097
38,1995,61823
38,1996,58817
38,1997,54130
38,1998,52490
38,1999,51600
38,2000,51810
38,2001,48540
38,2002,47460
38,2003,44050
38,2004,39720
38,2005,41180
38,2006,41620
38,2007,49160
38,2008,52570
38,2009,47270
38,2010,46460
38,2011,47270
38,2012,43410
38,2013,53383
38,2014,50304
38,2015,46315
38,2016,44715
38,2017,40693
38,2018,43323
38,2019,35607
206,1961,10000
206,1962,10000
206,1963,10000
206,1964,12000
206,1965,12000
206,1966,12000
206,1967,14000
206,1968,16000
206,1969,18000
206,1970,20000
206,1971,24000
206,1972,32000
206,1973,30000
206,1974,45100
206,1975,40000
206,1976,41000
206,1977,40000
206,1978,40000
206,1979,41000
206,1980,42000
206,1981,40000
206,1982,35000
206,1983,30000
206,1984,25000
206,1985,20000
206,1986,10000
206,1987,8000
206,1988,8500
206,1989,7000
206,1990,4500
206,1991,7000
206,1992,7500
206,1993,7000
206,1994,7500
206,1995,8000
206,1996,8200
206,1997,62000
206,1998,116000
206,1999,116000
206,2000,116000
206,2001,116000
206,2002,116000
206,2003,149000
206,2004,161000
206,2005,177100
206,2007,133000
206,2008,147000
207,1961,376
207,1962,474
207,1963,307
207,1964,264
207,1965,97
207,1966,261
207,1967,206
207,1968,499
207,1969,149
207,1970,137
207,1971,108
207,1972,96
207,1973,149
207,1974,150
207,1975,130
207,1976,120
207,1977,116
207,1978,106
207,1979,147
207,1980,150
207,1981,190
207,1982,80
207,1983,74
207,1984,102
207,1985,65
207,1986,45
207,1987,38
207,1988,65
207,1989,47
207,1990,136
207,1991,44
207,1992,462
207,1993,383
207,1994,418
207,1995,275
207,1996,278
207,1997,350
207,1998,361
207,1999,196
207,2000,192
207,2001,167
207,2002,185
207,2003,207
207,2004,203
207,2005,727
207,2006,824
207,2007,727
207,2008,784
207,2009,98
207,2010,457
207,2011,485
207,2012,502
207,2013,661
207,2014,499
207,2015,657
207,2016,902
207,2017,833
207,2018,795
207,2019,888
176,1961,15000
176,1962,15000
176,1963,15000
176,1964,14528
176,1965,13451
176,1966,13439
176,1967,12849
176,1968,14658
176,1969,18271
176,1970,16159
176,1971,11851
176,1972,10882
176,1973,13968
176,1974,18000
176,1975,18000
176,1976,18000
176,1977,18000
176,1978,14700
176,1979,16000
176,1980,12000
176,1981,12500
176,1982,12000
176,1983,11000
176,1984,11500
176,1985,11700
176,1986,10962
176,1987,11883
176,1988,9752
176,1989,10088
176,1990,7224
176,1991,9480
176,1992,11571
176,1993,19100
176,1994,18000
176,1995,18200
176,1996,15681
176,1997,17648
176,1998,11989
176,1999,14000
176,2000,20000
176,2001,24705
176,2002,26000
176,2003,25698
176,2004,26400
176,2005,26900
176,2006,20900
176,2007,14900
176,2008,8954
176,2009,12790
176,2010,9584
176,2011,9647
176,2012,9021
176,2013,7138
176,2014,5904
176,2015,5093
176,2016,4264
176,2017,3715
176,2018,3252
176,2019,2862
217,1961,5000
217,1962,4000
217,1963,5000
217,1964,7000
217,1965,6000
217,1966,8070
217,1967,8070
217,1968,9000
217,1969,7000
217,1970,1000
217,1971,2000
217,1972,2000
217,1973,2000
217,1974,2000
217,1975,2000
217,1976,2000
217,1977,2000
217,1978,2000
217,1979,2000
217,1980,2000
217,1981,2000
217,1982,2000
217,1983,2000
217,1984,2000
217,1985,2000
217,1986,1273
217,1987,4127
217,1988,3590
217,1989,6125
217,1990,7873
217,1991,1722
217,1992,9317
217,1993,27318
217,1994,11200
217,1995,1332
217,1996,5441
217,1997,6237
217,1998,5671
217,1999,9291
217,2000,2752
217,2001,1353
217,2002,5448
217,2003,1425
217,2004,431
217,2005,2399
217,2006,2191
217,2007,3500
217,2008,3989
217,2009,3989
217,2010,4753
217,2011,4740
217,2012,19957
217,2013,11337
217,2014,11497
217,2015,8301
217,2016,2737
217,2017,8732
217,2018,8551
217,2019,8672
219,1961,13500
219,1962,13600
219,1963,13615
219,1964,14326
219,1965,14300
219,1966,14300
219,1967,14300
219,1968,14300
219,1969,14225
219,1970,13209
219,1971,14733
219,1972,15400
219,1973,15600
219,1974,15647
219,1975,15500
219,1976,15464
219,1977,14500
219,1978,13700
219,1979,12800
219,1980,11900
219,1981,11000
219,1982,10200
219,1983,9300
219,1984,8400
219,1985,7500
219,1986,6700
219,1987,5800
219,1988,4900
219,1989,4000
219,1990,3200
219,1991,3196
219,1992,3835
219,1993,6571
219,1994,6000
219,1995,5137
219,1996,5200
219,1997,5400
219,1998,6000
219,1999,3080
219,2000,8000
219,2001,5500
219,2002,6000
219,2003,5999
219,2004,6065
219,2005,6149
219,2006,6750
219,2007,6800
219,2008,6328
219,2009,6352
219,2010,6381
219,2011,6412
219,2012,6000
219,2013,6500
219,2014,6523
219,2015,6571
219,2016,6404
219,2017,6426
219,2018,6458
219,2019,6483
220,1961,580
220,1962,865
220,1963,865
220,1964,1483
220,1965,1493
220,1966,1517
220,1967,1585
220,1968,1429
220,1969,1572
220,1970,1483
220,1971,1519
220,1972,1388
220,1973,2540
220,1974,2631
220,1975,2540
220,1976,2600
220,1977,2700
220,1978,2568
220,1979,2200
220,1980,2168
220,1981,2068
220,1982,1909
220,1983,1000
220,1984,167
220,1985,41
220,1986,4
220,1987,43
220,1988,89
220,1989,212
220,1990,75
220,1991,33
220,1992,58
220,1993,140
220,1994,68
220,1995,500
220,1996,294
220,1997,126
220,1998,286
220,1999,222
220,2000,171
220,2001,188
220,2002,247
220,2003,216
220,2004,199
220,2005,81
220,2006,300
220,2007,48
220,2008,155
220,2009,271
220,2010,1315
220,2011,1205
220,2012,1296
220,2013,1843
220,2014,1909
220,2015,2503
220,2016,2153
220,2017,204
220,2018,598
220,2019,967
234,1961,86571
234,1962,56129
234,1963,87436
234,1964,79000
234,1965,60000
234,1966,80000
234,1967,70000
234,1968,49000
234,1969,74000
234,1970,79361
234,1971,84706
234,1972,66345
234,1973,73000
234,1974,79361
234,1975,79000
234,1976,60000
234,1977,50000
234,1978,60000
234,1979,60000
234,1980,60000
234,1981,60000
234,1982,60000
234,1983,60000
234,1984,60000
234,1985,60000
234,1986,60000
234,1987,60000
234,1988,60000
234,1989,60000
234,1990,25376
234,1991,60000
234,1992,49998
234,1993,50400
234,1994,55000
234,1995,55500
234,1996,55000
234,1997,60000
234,1998,55000
234,1999,60000
234,2000,62000
234,2001,63000
234,2002,63500
234,2003,65000
234,2004,60000
234,2005,66000
234,2006,68000
234,2007,70000
234,2008,71000
234,2009,72000
234,2010,72500
234,2011,74000
234,2012,75500
234,2013,77000
234,2014,75000
234,2015,76457
234,2016,78758
234,2017,78933
234,2018,79625
234,2019,80444
236,1961,3786
236,1962,3935
236,1963,3562
236,1964,3695
236,1965,3466
236,1966,3695
236,1967,3303
236,1968,3522
236,1969,3649
236,1970,4011
236,1971,3748
236,1972,4097
236,1973,3863
236,1974,3714
236,1975,2793
236,1976,3942
236,1977,3821
236,1978,4882
236,1979,4756
236,1980,3656
236,1981,4296
236,1982,4075
236,1983,5610
236,1984,6755
236,1985,6961
236,1986,6787
236,1987,6907
236,1988,7010
236,1989,6842
236,1990,6930
236,1991,6800
236,1992,3600
236,1993,3175
236,1994,10678
236,1995,8701
236,1996,10092
236,1997,12140
236,1998,13345
236,1999,13928
236,2000,10264
236,2001,12081
236,2002,8087
236,2003,13616
236,2004,10995
236,2005,12834
236,2006,16773
236,2007,13131
236,2008,7777
236,2009,8000
236,2010,12430
236,2011,12446
236,2012,13003
236,2013,13446
236,2014,18636
236,2015,18501
236,2016,19447
236,2017,26799
236,2018,15744
236,2019,17336
249,1987,150
249,1988,242
249,1989,378
249,1990,278
249,1991,320
249,1992,327
249,1993,327
249,1994,300
249,1995,300
249,1996,300
249,1997,306
249,1998,310
249,1999,318
249,2000,324
249,2001,335
249,2002,340
249,2003,345
249,2004,327
249,2005,300
249,2006,335
249,2007,362
249,2008,362
249,2009,407
249,2010,407
249,2011,377
249,2012,350
249,2013,330
249,2014,315
249,2015,351
249,2016,348
249,2017,350
249,2018,351
249,2019,352
251,1961,20000
251,1962,24000
251,1963,24000
251,1964,28000
251,1965,26000
251,1966,30000
251,1967,32000
251,1968,30000
251,1969,33000
251,1970,34000
251,1971,34000
251,1972,36000
251,1973,36000
251,1974,38000
251,1975,38000
251,1976,39000
251,1977,39000
251,1978,39000
251,1979,40000
251,1980,40000
251,1981,40000
251,1982,42000
251,1983,44000
251,1984,44000
251,1985,44000
251,1986,46000
251,1987,48000
251,1988,50000
251,1989,52000
251,1990,54000
251,1991,56000
251,1992,50000
251,1993,55000
251,1994,53000
251,1995,51000
251,1996,54000
251,1997,51000
251,1998,50000
251,1999,52000
251,2000,52000
251,2001,76098
251,2002,59349
251,2003,101582
251,2004,109489
251,2005,66926
251,2006,101287
251,2007,75664
251,2008,106523
251,2011,146614
251,2012,163484
251,2014,150158
251,2015,118330
251,2019,109336
181,1961,795
181,1962,555
181,1963,425
181,1964,152
181,1965,125
181,1966,500
181,1967,800
181,1968,1000
181,1969,1100
181,1970,1200
181,1971,1300
181,1972,1400
181,1973,1500
181,1974,1500
181,1975,1710
181,1976,1298
181,1977,663
181,1978,928
181,1979,900
181,1980,900
181,1981,815
181,1982,476
181,1983,800
181,1984,900
181,1985,1000
181,1986,1100
181,1987,1200
181,1988,1300
181,1989,1350
181,1990,1400
181,1991,1500
181,1992,1200
181,1993,1500
181,1994,1600
181,1995,1400
181,1996,1500
181,1997,2964
181,1998,1400
181,1999,4813
181,2000,6159
181,2001,7629
181,2002,9216
181,2003,10908
181,2004,13666
181,2005,15666
181,2006,17642
181,2007,19593
181,2008,21496
181,2009,23285
181,2010,24939
181,2011,26452
181,2012,31754
181,2013,28270
181,2014,27832
181,2015,26690
181,2016,27207
181,2017,33005
181,2018,34142
181,2019,35400
5103,1961,98044
5103,1962,87923
5103,1963,92922
5103,1964,100607
5103,1965,98229
5103,1966,95550
5103,1967,82560
5103,1968,94500
5103,1969,109045
5103,1970,105500
5103,1971,109000
5103,1972,119000
5103,1973,91000
5103,1974,106100
5103,1975,116000
5103,1976,111000
5103,1977,109488
5103,1978,104310
5103,1979,145615
5103,1980,129243
5103,1981,128952
5103,1982,162984
5103,1983,116000
5103,1984,124000
5103,1985,155000
5103,1986,126000
5103,1987,81000
5103,1988,140700
5103,1989,72738
5103,1990,128554
5103,1991,154800
5103,1992,109715
5103,1993,164929
5103,1994,172135
5103,1996,164829
5104,1961,47895
5104,1962,51600
5104,1963,43800
5104,1964,46900
5104,1965,43800
5104,1966,42900
5104,1967,48900
5104,1968,48000
5104,1969,44100
5104,1970,51300
5104,1971,43872
5104,1972,48864
5104,1973,45217
5104,1974,50013
5104,1975,47519
5104,1976,51283
5104,1977,47137
5104,1978,53000
5104,1979,57000
5104,1980,54400
5104,1981,47039
5104,1982,45192
5104,1983,47720
5104,1984,54684
5104,1985,61007
5104,1986,55541
5104,1987,64952
5104,1988,62593
5104,1989,59140
5104,1990,55225
5104,1991,59744
5104,1992,58938
5104,1993,67642
5104,1994,68092
5104,1995,58085
5104,1996,48705
5104,1997,61968
5104,1998,60500
5104,1999,54300
5104,2000,54394
5104,2001,58610
5104,2002,54778
5104,2003,52629
5104,2004,57257
5104,2005,56942
5104,2006,49294
5104,2007,53007
5104,2008,54937
5104,2009,65522
5104,2010,68380
5104,2011,58249
5104,2012,57700
5104,2013,67535
5104,2014,65055
5104,2015,67956
5104,2016,64102
5104,2017,76814
5104,2018,89439
5104,2019,94150
5204,1961,93103
5204,1962,103793
5204,1963,126712
5204,1964,130183
5204,1965,115112
5204,1966,145949
5204,1967,160556
5204,1968,123930
5204,1969,144112
5204,1970,156479
5204,1971,130011
5204,1972,127414
5204,1973,97373
5204,1974,77725
5204,1975,79133
5204,1976,82648
5204,1977,75704
5204,1978,57965
5204,1979,64730
5204,1980,29621
5204,1981,51692
5204,1982,52404
5204,1983,47982
5204,1984,54291
5204,1985,48037
5204,1986,30264
5204,1987,59782
5204,1988,49584
5204,1989,35584
5204,1990,36087
5204,1991,36260
5204,1992,48613
5204,1993,36929
5204,1994,32747
5204,1995,32262
5204,1996,31861
5204,1997,50931
5204,1998,38940
5204,1999,49210
5204,2000,54603
5204,2001,61878
5204,2002,51474
5204,2003,63831
5204,2004,63874
5204,2005,73462
5204,2006,68468
5204,2007,68525
5204,2008,67167
5204,2009,52035
5204,2010,60045
5204,2011,61725
5204,2012,45766
5204,2013,52077
5204,2014,58397
5204,2015,79711
5204,2016,88511
5204,2017,97728
5204,2018,86304
5204,2019,77898
5305,1961,220
5305,1962,320
5305,1963,320
5305,1964,420
5305,1965,520
5305,1966,520
5305,1967,620
5305,1968,720
5305,1969,520
5305,1970,470
5305,1971,420
5305,1972,420
5305,1973,370
5305,1974,470
5305,1975,420
5305,1976,820
5305,1977,820
5305,1978,820
5305,1979,820
5305,1980,830
5305,1981,1046
5305,1982,1570
5305,1983,1520
5305,1984,2160
5305,1985,3230
5305,1986,4320
5305,1987,1585
5305,1988,3742
5305,1989,4003
5305,1990,4718
5305,1991,4608
5305,1992,4001
5305,1993,5722
5305,1994,6607
5305,1995,7232
5305,1996,10617
5305,1997,13947
5305,1998,14851
5305,1999,13955
5305,2000,20838
5305,2001,20264
5305,2002,22551
5305,2003,23799
5305,2004,27990
5305,2005,27650
5305,2006,35996
5305,2007,37853
5305,2008,49826
5305,2009,35144
5305,2010,22417
5305,2011,23183
5305,2012,21317
5305,2013,30410
5305,2014,35426
5305,2015,43556
5305,2016,40882
5305,2017,38937
5305,2018,44890
5305,2019,37216
5400,1965,168820
5400,1966,155411
5400,1967,155435
5400,1968,145981
5400,1969,141141
5400,1970,138793
5400,1971,140435
5400,1972,139788
5400,1973,131316
5400,1974,134605
5400,1975,130564
5400,1976,139747
5400,1977,140109
5400,1978,133276
5400,1979,134682
5400,1980,132642
5400,1981,122647
5400,1982,116088
5400,1983,111481
5400,1984,100214
5400,1985,106427
5400,1986,95313
5400,1987,97221
5400,1988,78284
5400,1989,74251
5400,1990,74990
5400,1991,74814
5400,1992,76038
5400,1993,82831
5400,1994,73540
5400,1995,58881
5400,1996,60540
5400,1997,61273
5400,1998,59017
5400,1999,60532
5400,2000,53899
5400,2001,69093
5400,2002,67463
5400,2003,63378
5400,2004,82227
5400,2005,75361
5400,2006,72726
5400,2007,59867
5400,2008,63476
5400,2009,59621
5400,2010,57073
5400,2011,49427
5400,2012,45300
5400,2013,53249
5400,2014,68501
5400,2015,66272
5400,2016,89465
5400,2017,96155
5403,1965,168820
5403,1966,155411
5403,1967,155435
5403,1968,145981
5403,1969,141141
5403,1970,138793
5403,1971,140435
5403,1972,139788
5403,1973,131316
5403,1974,134605
5403,1975,130564
5403,1976,139747
5403,1977,140109
5403,1978,133276
5403,1979,134682
5403,1980,132642
5403,1981,122647
5403,1982,116088
5403,1983,111481
5403,1984,100214
5403,1985,106427
5403,1986,95313
5403,1987,97221
5403,1988,78284
5403,1989,74251
5403,1990,74990
5403,1991,74814
5403,1992,76038
5403,1993,82831
5403,1994,73540
5403,1995,58881
5403,1996,60540
5403,1997,61273
5403,1998,59017
5403,1999,60532
5403,2000,53899
5403,2001,69093
5403,2002,67463
5403,2003,63378
5403,2004,82227
5403,2005,75361
5403,2006,72726
5403,2007,59867
5403,2008,63476
5403,2009,59621
5403,2010,57073
5403,2011,49427
5403,2012,45300
5403,2013,53249
5403,2014,68501
5403,2015,66272
5403,2016,89465
5403,2017,96155
5404,1990,0
5404,1991,0
5404,1992,0
5404,1993,0
5404,1994,0
5404,1995,0
5404,1996,0
5404,1997,0
5404,1998,0
5404,1999,0
5501,1961,4325
5501,1962,5031
5501,1963,4953
5501,1964,5241
5501,1965,6121
5501,1966,5077
5501,1967,7453
5501,1968,7818
5501,1969,8715
5501,1970,9447
5501,1971,8223
5501,1972,10435
5501,1973,11485
5501,1974,12188
5501,1975,9710
5501,1976,8631
5501,1977,8987
5501,1978,17781
5501,1979,11203
5501,1980,19582
5501,1981,14201
5501,1982,10796
5501,1983,10405
5501,1984,12403
5501,1985,12622
5501,1986,11479
5501,1987,14582
5501,1988,14438
5501,1989,15955
5501,1990,18489
5501,1991,22620
5501,1992,25331
5501,1993,28864
5501,1994,34259
5501,1995,34511
5501,1996,34023
5501,1997,31000
5501,1998,31100
5501,1999,39000
5501,2000,44500
5501,2001,46000
5501,2002,49000
5501,2003,54500
5501,2004,60000
5501,2005,59500
5501,2006,61093
5501,2007,64331
5501,2008,51607
5501,2009,54860
5501,2010,64055
5501,2011,72735
5501,2012,76304
5501,2013,81799
5501,2014,89109
5501,2015,94575
5501,2016,88032
5501,2017,87440
5501,2018,88631
5501,2019,90960
5503,1995,3000
5503,1996,3066
5503,1997,3069
5503,1998,3072
5503,1999,3075
5503,2000,3078
5503,2001,3081
5503,2002,3084
5503,2003,3087
5503,2004,3089
5503,2005,3092
5503,2006,3094
5503,2007,3200
5503,2008,3095
5503,2009,3094
5503,2010,3093
5503,2011,3091
5503,2012,3000
5503,2013,3200
5503,2014,3122
5503,2015,3109
5503,2016,3105
5503,2017,3106
5503,2018,3107
5503,2019,3108
5504,1961,15950
5504,1962,15880
5504,1963,15815
5504,1964,16576
5504,1965,16400
5504,1966,16350
5504,1967,16350
5504,1968,16350
5504,1969,16125
5504,1970,15039
5504,1971,16534
5504,1972,17201
5504,1973,17300
5504,1974,17397
5504,1975,17200
5504,1976,16814
5504,1977,16250
5504,1978,15400
5504,1979,14500
5504,1980,13600
5504,1981,12700
5504,1982,11950
5504,1983,11100
5504,1984,10250
5504,1985,9200
5504,1986,8600
5504,1987,7700
5504,1988,6910
5504,1989,6010
5504,1990,5140
5504,1991,5143
5504,1992,5770
5504,1993,9021
5504,1994,7747
5504,1995,6784
5504,1996,6747
5504,1997,6848
5504,1998,7648
5504,1999,4539
5504,2000,9322
5504,2001,6597
5504,2002,7047
5504,2003,6796
5504,2004,6859
5504,2005,6997
5504,2006,7602
5504,2007,7760
5504,2008,7135
5504,2009,7083
5504,2010,7066
5504,2011,7068
5504,2012,6629
5504,2013,7123
5504,2014,7079
5504,2015,7092
5504,2016,6889
5504,2017,6891
5504,2018,6903
5504,2019,6909
5706,1965,168820
5706,1966,155411
5706,1967,155435
5706,1968,145981
5706,1969,141141
5706,1970,138793
5706,1971,140435
5706,1972,139788
5706,1973,131316
5706,1974,134605
5706,1975,130564
5706,1976,139747
5706,1977,140109
5706,1978,133276
5706,1979,134682
5706,1980,132642
5706,1981,122647
5706,1982,116088
5706,1983,111481
5706,1984,100214
5706,1985,106427
5706,1986,95313
5706,1987,97221
5706,1988,78284
5706,1989,74251
